review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
1913,"Crashes after update, shame.",User Interface & Experience,CBE Mobile Banking,1,2019-03-12,Google Play,NEGATIVE,0.9997838139533995
1914,Difficult to find out verfication code. It took me z whole day,User Interface & Experience,CBE Mobile Banking,5,2021-05-15,Google Play,NEGATIVE,0.9974111914634703
1915,"Very poor, not connect properly, deduct money with out report",General Feedback,CBE Mobile Banking,1,2024-07-15,Google Play,NEGATIVE,0.999784290790558
1916,"When your app is convenient for us blind people, why are the bank employees advising us that we can't do it? Please do some conscious work and at least help your employees not to be under the machine.",General Feedback,CBE Mobile Banking,5,2023-08-27,Google Play,NEGATIVE,0.9961867928504944
1917,Easy and time consuming,User Interface & Experience,CBE Mobile Banking,1,2022-10-24,Google Play,POSITIVE,0.8958812952041626
1918,"Excellent. But, the service charge is insane 😭",General Feedback,CBE Mobile Banking,5,2023-12-26,Google Play,NEGATIVE,0.7148557901382446
1919,1.Money withidirawal from bank into my debit card and credit next in to make Ethiopian My saving bank account number.3rd limete My money withidirawal in to make mobile money wallet plus in to make My Ethiopian saving Bank account number is attached with allow me My money . all my money convert to Ethiopian birr to make. Excuse me my needs seed and received money withidirawal more amended more detail.,Account Access Issues,CBE Mobile Banking,5,2023-01-25,Google Play,NEGATIVE,0.990911304950714
1920,It is very simple app to use&fast,General Feedback,CBE Mobile Banking,5,2023-08-18,Google Play,POSITIVE,0.99282044172287
1921,"No words to explain abt this app, it's amazing",General Feedback,CBE Mobile Banking,5,2023-12-12,Google Play,POSITIVE,0.9919798374176024
1922,Really I got it helpful It is easy to use It reduces time for transactions,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2020-08-11,Google Play,NEGATIVE,0.8821654319763184
1923,It's easy for the customer,User Interface & Experience,CBE Mobile Banking,4,2023-07-01,Google Play,POSITIVE,0.9620627760887146
1924,It is easy to use and good applicarion .thanks to cbe,User Interface & Experience,CBE Mobile Banking,5,2024-03-09,Google Play,POSITIVE,0.9998658895492554
1925,The app never opens in Android,General Feedback,CBE Mobile Banking,1,2023-08-02,Google Play,NEGATIVE,0.9997830986976624
1926,Very nice application. Well updated!!!!,General Feedback,CBE Mobile Banking,5,2024-04-07,Google Play,POSITIVE,0.9998432397842408
1927,"It is light, excellent app.",General Feedback,CBE Mobile Banking,4,2023-12-30,Google Play,POSITIVE,0.9998680353164672
1928,"Easy, fast and friendly.","Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2023-09-06,Google Play,POSITIVE,0.9998323917388916
1929,Very nice and well designed! 🙏,General Feedback,CBE Mobile Banking,5,2023-12-09,Google Play,POSITIVE,0.9998786449432372
1930,"Bad, it's not working for me since one week",General Feedback,CBE Mobile Banking,1,2024-02-07,Google Play,NEGATIVE,0.9982202649116516
1931,"I appreciate the effort you put in this application, but for commercial bank employees, you should include staff who speak the language spoken by the customers, depending on the location of the bank, in particular, the Somali region thank you. ለንግድ ባንክ ሰራተኞች ግን ደንበኞቹ የሚናገሩትን ቋንቋ የሚናገሩ ሰራተኞችን ማካተት አለቦት እንደ ባንኩ አካባቢ በተለይም የሶማሌ ክልል እናመሰግናለን።",General Feedback,CBE Mobile Banking,3,2022-04-05,Google Play,POSITIVE,0.9969294667243958
1932,First of all may almighty God bless the leader and mother of Africa Ethiopia and the people as well. Congratulations to ECB for sharing very interested and helpful application and more early to use Thanks,General Feedback,CBE Mobile Banking,5,2023-12-22,Google Play,POSITIVE,0.9997771382331848
1933,Very good but same time deos'n work properly,General Feedback,CBE Mobile Banking,5,2023-11-23,Google Play,POSITIVE,0.996749758720398
1934,Very good apps. Thus help other for thier problem.,General Feedback,CBE Mobile Banking,5,2024-05-17,Google Play,POSITIVE,0.9981616139411926
1935,"When I tray to open the app it says ""The device is Rooted"" haw can i solve it?",General Feedback,CBE Mobile Banking,1,2024-04-18,Google Play,NEGATIVE,0.9984388947486876
1936,Urgent fix required for the app!,General Feedback,CBE Mobile Banking,1,2024-01-30,Google Play,NEGATIVE,0.9715988636016846
1937,Wow easy and fast platform,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-03-29,Google Play,POSITIVE,0.9997567534446716
1938,Nothing is working after update,User Interface & Experience,CBE Mobile Banking,1,2023-10-20,Google Play,NEGATIVE,0.999710738658905
1939,No mobile app like this. Really an amazing,General Feedback,CBE Mobile Banking,5,2022-05-26,Google Play,POSITIVE,0.99954754114151
1940,Simplify business interesting app,General Feedback,CBE Mobile Banking,5,2024-02-04,Google Play,POSITIVE,0.9989895224571228
1941,Happy to have ACCOUNT with CBE. Thank you for the new mobile banking app which can help the customer for settlement of their bills.,Account Access Issues,CBE Mobile Banking,5,2020-06-26,Google Play,POSITIVE,0.9997864365577698
1942,God experience I had in the CBE utilization and benefits for the last 10 years.,General Feedback,CBE Mobile Banking,5,2023-10-15,Google Play,POSITIVE,0.9613277912139891
1943,It is disappointing that You can not set it up yourself unless you visit a branch.,Customer Support,CBE Mobile Banking,1,2023-10-02,Google Play,NEGATIVE,0.9993707537651062
1944,"Others services remain good.But Some Futures, like finance is not found in this app.so what might be the reason?",General Feedback,CBE Mobile Banking,5,2023-08-23,Google Play,NEGATIVE,0.9949432015419006
1945,Commercial bank of Ethiopia is the most preferable organised and technician and thinking observation to saving institution and also this institution is my first choose,General Feedback,CBE Mobile Banking,5,2021-05-04,Google Play,POSITIVE,0.9965001344680786
1946,It's very incredible application good job,General Feedback,CBE Mobile Banking,5,2023-09-09,Google Play,POSITIVE,0.999868869781494
1947,It is not working properly ....!!!!,General Feedback,CBE Mobile Banking,1,2024-02-07,Google Play,NEGATIVE,0.9997870326042176
1948,An able to use it since January. Thanks,General Feedback,CBE Mobile Banking,1,2023-08-27,Google Play,POSITIVE,0.9997689127922058
1949,It's fast and secure,Transaction Performance,CBE Mobile Banking,5,2024-07-22,Google Play,POSITIVE,0.9998146891593932
1950,Foreign transfer provided by this bank is poor but local service is excellent.,Transaction Performance,CBE Mobile Banking,5,2023-01-04,Google Play,POSITIVE,0.9992855191230774
1951,The app doesn't support amharic characters For writing payment reason. It suppose to support writing in amharic(geez) alphabet,"Customer Support, Transaction Performance",CBE Mobile Banking,2,2024-05-18,Google Play,NEGATIVE,0.9992852807044984
1952,"I have never such a disgusting app in my life , i swear it doesn't even work properly",General Feedback,CBE Mobile Banking,1,2024-09-05,Google Play,NEGATIVE,0.9997758269309998
1953,This is the best mobile banking app i had ever seen in ethiopia.,General Feedback,CBE Mobile Banking,5,2023-12-07,Google Play,POSITIVE,0.9997078776359558
1954,Very very limited service,General Feedback,CBE Mobile Banking,3,2024-07-28,Google Play,NEGATIVE,0.999560296535492
1955,It's fast and simple to use.,Transaction Performance,CBE Mobile Banking,4,2020-09-17,Google Play,POSITIVE,0.9995816349983216
1956,it is more useful we are free from matter due to availability of this app,General Feedback,CBE Mobile Banking,5,2024-02-09,Google Play,NEGATIVE,0.5869332551956177
1957,This so good! But some time it's not work.!,General Feedback,CBE Mobile Banking,3,2024-06-08,Google Play,NEGATIVE,0.9912421703338624
1958,It cannot activated online without going branch.,Customer Support,CBE Mobile Banking,2,2023-08-24,Google Play,NEGATIVE,0.9979768395423888
1959,This is the only bank that charges money for transferring from cbe to cbe acount i hope that u reconsider this idea plz,General Feedback,CBE Mobile Banking,3,2023-10-15,Google Play,NEGATIVE,0.9954462647438048
1960,Very good and developed by our customers,General Feedback,CBE Mobile Banking,5,2023-10-20,Google Play,POSITIVE,0.9998748302459716
1961,I'm always using the Apps safely.Thanks.,General Feedback,CBE Mobile Banking,5,2023-12-27,Google Play,POSITIVE,0.999850869178772
1962,The most Excellent one from all apps of Commercial banks in Ethiopia !!!,General Feedback,CBE Mobile Banking,5,2023-10-17,Google Play,POSITIVE,0.9998362064361572
1963,Great and simple to use.,General Feedback,CBE Mobile Banking,5,2024-06-12,Google Play,POSITIVE,0.9998792409896852
1964,It is stable and safe.,General Feedback,CBE Mobile Banking,5,2024-07-06,Google Play,POSITIVE,0.9998321533203124
1965,Easy and accessible easily,User Interface & Experience,CBE Mobile Banking,5,2024-11-05,Google Play,POSITIVE,0.9998401403427124
1966,Nice application but not work properly on iphone,General Feedback,CBE Mobile Banking,5,2024-05-02,Google Play,NEGATIVE,0.9935482144355774
1967,Best app to my needs. keep up the good job,General Feedback,CBE Mobile Banking,5,2024-02-28,Google Play,POSITIVE,0.9996019005775452
1968,most of the time its not working,General Feedback,CBE Mobile Banking,2,2024-03-09,Google Play,NEGATIVE,0.9983423948287964
1969,very fast and secured app for my money,Transaction Performance,CBE Mobile Banking,5,2024-05-29,Google Play,POSITIVE,0.9900830388069152
1970,Very simple and friendly,General Feedback,CBE Mobile Banking,5,2024-02-23,Google Play,POSITIVE,0.9998691082000732
1971,It doesn't work smoothly,General Feedback,CBE Mobile Banking,1,2024-03-18,Google Play,NEGATIVE,0.9997738003730774
1972,fast and very easy to use.,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-06-05,Google Play,POSITIVE,0.9996473789215088
1973,Very nice app i never seen such flexible,General Feedback,CBE Mobile Banking,3,2024-07-02,Google Play,POSITIVE,0.9997349381446838
1974,fast and short step app.,Transaction Performance,CBE Mobile Banking,5,2024-04-18,Google Play,POSITIVE,0.8786547183990479
1975,Easy Fast and siitable,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-03-03,Google Play,POSITIVE,0.9985766410827636
1976,could not see balance and account to account t not working,Account Access Issues,CBE Mobile Banking,3,2024-07-06,Google Play,NEGATIVE,0.9993937015533448
1977,Very convenient and easy to use,User Interface & Experience,CBE Mobile Banking,4,2024-09-03,Google Play,POSITIVE,0.999509572982788
1978,"please include transfer to its own telebirr Merchant account for the trader. We cannot transfer money from our CBE account to our telebirr Merchant account, all transfer from our account considered as payment.","Transaction Performance, Account Access Issues",CBE Mobile Banking,4,2024-04-05,Google Play,NEGATIVE,0.998181700706482
1979,It's best and easy to use I like how it works,User Interface & Experience,CBE Mobile Banking,5,2024-04-28,Google Play,POSITIVE,0.999847412109375
1980,It's time consuming up for using electronic money every were,General Feedback,CBE Mobile Banking,5,2024-09-27,Google Play,NEGATIVE,0.9954534769058228
1981,I didn't like the topup system writings of phone number part,General Feedback,CBE Mobile Banking,3,2024-06-24,Google Play,NEGATIVE,0.9981499910354614
1982,It the bast app in mobile money to trasfer to receive payment use it !,Transaction Performance,CBE Mobile Banking,5,2024-09-25,Google Play,NEGATIVE,0.9245880246162416
1983,Paving the way for simple life.,General Feedback,CBE Mobile Banking,5,2024-03-07,Google Play,POSITIVE,0.9989718198776244
1984,It's the best app but it doesn't respond quickly,General Feedback,CBE Mobile Banking,3,2024-03-09,Google Play,NEGATIVE,0.987777292728424
1985,"Error free, user friendly best app🙏",User Interface & Experience,CBE Mobile Banking,4,2024-09-14,Google Play,POSITIVE,0.8171696662902832
1986,Poor app please upgrade it Example add transfering to telebirr agent,"Feature Requests, Customer Support",CBE Mobile Banking,1,2024-08-01,Google Play,NEGATIVE,0.9996113181114196
1987,Fast an easy to use,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-06-21,Google Play,POSITIVE,0.999399185180664
1988,This works fine !! Nice !!! But I was wondering can I see my statement from the app?,General Feedback,CBE Mobile Banking,4,2024-11-21,Google Play,POSITIVE,0.9906226992607116
1989,Very fast and manageable,Transaction Performance,CBE Mobile Banking,4,2024-02-23,Google Play,POSITIVE,0.9998089671134948
1990,Its good for digital marketing,General Feedback,CBE Mobile Banking,5,2024-10-09,Google Play,POSITIVE,0.99904865026474
1991,there is no statement or transaction history its basic thing,Transaction Performance,CBE Mobile Banking,5,2024-05-21,Google Play,NEGATIVE,0.9994646906852722
1992,Simple and well built,General Feedback,CBE Mobile Banking,5,2024-08-10,Google Play,POSITIVE,0.9998555183410645
1993,The new one is not working on my phone disliked it,General Feedback,CBE Mobile Banking,1,2024-03-11,Google Play,NEGATIVE,0.9990218877792358
1994,an amazing app fast and secure,Transaction Performance,CBE Mobile Banking,5,2024-04-13,Google Play,POSITIVE,0.99986469745636
1995,Always have network issue Even my network work fine,General Feedback,CBE Mobile Banking,2,2024-03-09,Google Play,NEGATIVE,0.7080877423286438
1996,I used for more than two years although needs improvements...,General Feedback,CBE Mobile Banking,5,2024-08-27,Google Play,NEGATIVE,0.988341987133026
1997,"Why is this not working on Sunday, specifically now. I'm disappointed about this. This is not expected from a large organization like CBE😡😡",General Feedback,CBE Mobile Banking,1,2023-12-03,Google Play,NEGATIVE,0.9995985627174376
1998,"Easy to use, and effective!",User Interface & Experience,CBE Mobile Banking,5,2024-03-05,Google Play,POSITIVE,0.9998635053634644
1999,Very nice applications. Very useful app.,General Feedback,CBE Mobile Banking,5,2024-11-02,Google Play,POSITIVE,0.9998236298561096
2000,its not working properly boring app ever,General Feedback,CBE Mobile Banking,1,2024-07-23,Google Play,NEGATIVE,0.9997456669807434
2001,"Amazing,fast andvaluable application for 🇪🇹 citizens",General Feedback,CBE Mobile Banking,5,2024-08-21,Google Play,POSITIVE,0.9998495578765868
2002,"It is very, for more experience please upgrade it",General Feedback,CBE Mobile Banking,5,2024-09-23,Google Play,POSITIVE,0.9808638095855712
2003,There is problem on application to transfer money and adjust please.,Transaction Performance,CBE Mobile Banking,3,2024-10-04,Google Play,NEGATIVE,0.9979314804077148
2004,Very good 😊 but it have errors,General Feedback,CBE Mobile Banking,3,2024-05-05,Google Play,NEGATIVE,0.9758657217025756
2005,i use this application many time it works perfectly 10Q,General Feedback,CBE Mobile Banking,5,2024-09-04,Google Play,POSITIVE,0.9848167300224304
2006,Its easy and comfortable thanks,User Interface & Experience,CBE Mobile Banking,5,2024-07-12,Google Play,POSITIVE,0.9998701810836792
2007,"Please stop taking 5 birr from each transaction we made it is very unfair and Ethswitch has to be legally stopped this action ... Very shameful,",Transaction Performance,CBE Mobile Banking,1,2023-12-27,Google Play,NEGATIVE,0.9994274377822876
2008,"Sometimes, it is very difficult to open",User Interface & Experience,CBE Mobile Banking,1,2024-11-15,Google Play,NEGATIVE,0.9993867874145508
2009,Transaction report not showing properly,Transaction Performance,CBE Mobile Banking,1,2024-02-25,Google Play,NEGATIVE,0.9997908473014832
2010,Why would I go to the bank to get verification !! I was supposed to enter my pin number,General Feedback,CBE Mobile Banking,1,2020-09-30,Google Play,NEGATIVE,0.9993070363998412
2011,The best experience ever I have seen. Keep it up.,General Feedback,CBE Mobile Banking,5,2024-04-06,Google Play,POSITIVE,0.9998445510864258
2012,"It's good but, sometimes it says none Avelable",General Feedback,CBE Mobile Banking,5,2024-02-22,Google Play,POSITIVE,0.992767095565796
2013,it was good but it has some error by connection......,User Interface & Experience,CBE Mobile Banking,5,2024-08-02,Google Play,NEGATIVE,0.9972915053367616
2014,Unexpected apps becouse this is bad unfortunately error,User Interface & Experience,CBE Mobile Banking,1,2024-10-06,Google Play,NEGATIVE,0.9988136291503906
2015,Good content but some times sent money but on pending,General Feedback,CBE Mobile Banking,4,2024-05-10,Google Play,NEGATIVE,0.8957778811454773
2016,"I like it ,it is nice 👌👌👌 but in the*889# its better to be the choice in recently used rather than as it was .",General Feedback,CBE Mobile Banking,5,2022-12-25,Google Play,NEGATIVE,0.8387223482131958
2017,I am Orthodox Christian but why on earth you think only Muslims use interest free accounts. Shame on you,General Feedback,CBE Mobile Banking,1,2022-06-26,Google Play,NEGATIVE,0.999143123626709
2018,one day it just has stopped in the middle of no where and left me helpless. i was to transfer money to my brother for an urgent school fee.,Transaction Performance,CBE Mobile Banking,4,2019-03-17,Google Play,NEGATIVE,0.9992427825927734
2019,Very good app but why all the theme is just Islamic?,General Feedback,CBE Mobile Banking,5,2024-09-04,Google Play,NEGATIVE,0.9613927006721495
2020,This application is excellent useful for people especially for me,General Feedback,CBE Mobile Banking,5,2023-10-15,Google Play,POSITIVE,0.9995408058166504
2021,Still now i can't even see my current balance..? It has been a while... is it just me or somebody else's problem too..?,General Feedback,CBE Mobile Banking,2,2023-03-12,Google Play,NEGATIVE,0.999648094177246
2022,Why someone has to go to branch for verification and activation? I can't help my self unless i am in ethiopia.,Customer Support,CBE Mobile Banking,2,2023-11-09,Google Play,NEGATIVE,0.9958535432815552
2023,"amazing app, hello everyone what i recommend you is use this app and save your time",General Feedback,CBE Mobile Banking,5,2023-10-18,Google Play,POSITIVE,0.9996415376663208
2024,please do something about the app!! the new update is useless!!!,User Interface & Experience,CBE Mobile Banking,1,2019-03-25,Google Play,NEGATIVE,0.9997829794883728
2025,"Faster and convertible,,,,,CBE App👍👍",General Feedback,CBE Mobile Banking,5,2024-09-23,Google Play,POSITIVE,0.9693024754524232
2026,why can't sync all day while there is Internet pls fix it ASAP,General Feedback,CBE Mobile Banking,1,2024-01-01,Google Play,NEGATIVE,0.9977912902832032
2027,Very faster than ussd mode,General Feedback,CBE Mobile Banking,5,2024-07-06,Google Play,POSITIVE,0.998830020427704
2028,I am very proud of my bank. It is such a remarkable application ever.,General Feedback,CBE Mobile Banking,5,2020-06-26,Google Play,POSITIVE,0.9998825788497924
2029,"Exchange rate is not applicable or not functional,what is the reason ?",General Feedback,CBE Mobile Banking,5,2024-08-27,Google Play,NEGATIVE,0.9997877478599548
2030,my phone is camon 20 pro but it can't install on phone it is so bored 😴😴😴,General Feedback,CBE Mobile Banking,1,2024-03-12,Google Play,NEGATIVE,0.9984760880470276
2031,Well done really . especially what you done recently is amazing.,General Feedback,CBE Mobile Banking,5,2024-02-14,Google Play,POSITIVE,0.999873161315918
2032,Not working @ all! 😡😡😡 Older version was much more better!,General Feedback,CBE Mobile Banking,1,2023-03-15,Google Play,NEGATIVE,0.9996453523635864
2033,Better application that helps you to manage your account activities.,Account Access Issues,CBE Mobile Banking,5,2022-06-17,Google Play,POSITIVE,0.9639883041381836
2034,Amazing it's easy to use,User Interface & Experience,CBE Mobile Banking,5,2024-11-09,Google Play,POSITIVE,0.99987530708313
2035,Easy to use and private.,User Interface & Experience,CBE Mobile Banking,5,2024-09-09,Google Play,POSITIVE,0.9988442659378052
2036,"The increase in the amount of the Daily Exchange should be increased to 6,000,000 ETB instead of 600,000 ETB.",General Feedback,CBE Mobile Banking,4,2024-09-28,Google Play,NEGATIVE,0.9991143345832824
2037,Good and easily application thanks,General Feedback,CBE Mobile Banking,5,2024-05-01,Google Play,POSITIVE,0.9998650550842284
2038,Transfer to another bank is working just it shows error,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,1,2021-12-05,Google Play,NEGATIVE,0.9995777010917664
2039,fantastic and best,General Feedback,CBE Mobile Banking,5,2025-02-18,Google Play,POSITIVE,0.9998780488967896
2040,The bank workers is the wrost ever but the app is best i aporeciate the developers,General Feedback,CBE Mobile Banking,5,2024-04-16,Google Play,NEGATIVE,0.6344704627990723
2041,Since I updated the app its not working,General Feedback,CBE Mobile Banking,2,2024-02-11,Google Play,NEGATIVE,0.9997418522834778
2042,Scheme of further security is no doubt good,General Feedback,CBE Mobile Banking,2,2022-02-22,Google Play,POSITIVE,0.99892657995224
2043,This app is very easy to use and I interest it,User Interface & Experience,CBE Mobile Banking,5,2022-02-26,Google Play,POSITIVE,0.9995473027229308
2044,The app is not functioning for me. Please assist.,General Feedback,CBE Mobile Banking,4,2022-02-11,Google Play,NEGATIVE,0.9996091723442078
2045,Please add the feature used to get reset that will be printed as document after payment done via this app rather the customers uses screen shot.,"Feature Requests, Transaction Performance",CBE Mobile Banking,5,2022-08-26,Google Play,NEGATIVE,0.996337890625
2046,Excellent and convenient service...Kudos CBE,General Feedback,CBE Mobile Banking,5,2022-12-08,Google Play,POSITIVE,0.9997739195823668
2047,Intetesting Application for Banking. I use it since 2020.,General Feedback,CBE Mobile Banking,5,2022-09-21,Google Play,NEGATIVE,0.9886291027069092
2048,"This update amezed me , its possible to send money across different banks wow . thanks","Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2022-02-15,Google Play,POSITIVE,0.998402178287506
2049,"It's not secure enough,you don't have biometric option",Feature Requests,CBE Mobile Banking,1,2024-10-14,Google Play,NEGATIVE,0.999625325202942
2050,Woow its good app for All banking service,General Feedback,CBE Mobile Banking,5,2024-06-27,Google Play,NEGATIVE,0.9928423166275024
2051,It's the simplest way money transaction,Transaction Performance,CBE Mobile Banking,5,2023-08-23,Google Play,NEGATIVE,0.978139579296112
2052,Your last update is wonderful ...nice app,User Interface & Experience,CBE Mobile Banking,4,2020-07-17,Google Play,POSITIVE,0.99987530708313
2053,Good but sometimes it has network glitch,User Interface & Experience,CBE Mobile Banking,3,2024-02-21,Google Play,NEGATIVE,0.9847670197486876
2054,I looke best application to work in the future,General Feedback,CBE Mobile Banking,2,2021-10-05,Google Play,POSITIVE,0.992123544216156
2055,Nice and easy to use,User Interface & Experience,CBE Mobile Banking,4,2024-02-13,Google Play,POSITIVE,0.9998689889907836
2056,"If I could go lower, I would. Don't trust it when it says transaction failed.",Transaction Performance,CBE Mobile Banking,1,2022-05-10,Google Play,NEGATIVE,0.9997498393058776
2057,"this a wonderful app, use it and it will help u a lot.",General Feedback,CBE Mobile Banking,5,2022-02-13,Google Play,POSITIVE,0.9998695850372314
2058,Best application for transition,General Feedback,CBE Mobile Banking,5,2024-07-11,Google Play,POSITIVE,0.9994475245475768
2059,Why you are closed seeing our balance in recently updated version?,General Feedback,CBE Mobile Banking,1,2021-06-12,Google Play,NEGATIVE,0.9935397505760192
2060,too much beautiful and amazing apps,General Feedback,CBE Mobile Banking,5,2019-03-06,Google Play,POSITIVE,0.9989117383956908
2061,Just wish it has a dark mode.,Feature Requests,CBE Mobile Banking,4,2023-09-09,Google Play,NEGATIVE,0.9981200098991394
2062,Amazing app it's easy to use,User Interface & Experience,CBE Mobile Banking,5,2022-08-28,Google Play,POSITIVE,0.999847412109375
2063,Please! in the next update add tele birr transfer to other.,"Feature Requests, Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2023-03-21,Google Play,NEGATIVE,0.9784634709358216
2064,I like it this one is fast and simple to use,Transaction Performance,CBE Mobile Banking,5,2023-01-02,Google Play,POSITIVE,0.9996788501739502
2065,wow keep up,General Feedback,CBE Mobile Banking,5,2025-04-10,Google Play,POSITIVE,0.9998539686203004
2066,Very simple to use,General Feedback,CBE Mobile Banking,5,2020-09-18,Google Play,POSITIVE,0.9976269602775574
2067,So slow with Internet,Transaction Performance,CBE Mobile Banking,1,2025-03-01,Google Play,NEGATIVE,0.9990552067756652
2068,Fast and secure,Transaction Performance,CBE Mobile Banking,5,2024-03-30,Google Play,POSITIVE,0.9998388290405272
2069,Wonderful and smart applicable,General Feedback,CBE Mobile Banking,5,2020-08-08,Google Play,POSITIVE,0.9998714923858644
2070,The Best banking app I have ever seen in Ethiopian banking industry.,General Feedback,CBE Mobile Banking,5,2022-07-06,Google Play,POSITIVE,0.999810516834259
2071,good give us plus,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.9998716115951538
2072,Very easy and interesting,User Interface & Experience,CBE Mobile Banking,5,2024-09-07,Google Play,POSITIVE,0.999858260154724
2073,It doesnt work,General Feedback,CBE Mobile Banking,5,2024-12-20,Google Play,NEGATIVE,0.999631404876709
2074,Why does it take a day for the app to show a recent withdraw and deposit,General Feedback,CBE Mobile Banking,3,2022-06-08,Google Play,NEGATIVE,0.9991058707237244
2075,The new one is better to use easly and so simple to asses ur account,Account Access Issues,CBE Mobile Banking,5,2020-11-20,Google Play,NEGATIVE,0.9987897276878356
2076,very nice 👌 app for android phone,General Feedback,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9994401335716248
2077,Couldn't see any thing.even i can't see my balance.,General Feedback,CBE Mobile Banking,1,2021-08-25,Google Play,NEGATIVE,0.99883371591568
2078,This App make's my life easier. thank you!!!,General Feedback,CBE Mobile Banking,5,2023-09-09,Google Play,POSITIVE,0.999647855758667
2079,It is a very convenient app to use.,General Feedback,CBE Mobile Banking,4,2024-04-13,Google Play,POSITIVE,0.9936892986297609
2080,This is what i need a really really love the new app,General Feedback,CBE Mobile Banking,5,2020-09-13,Google Play,POSITIVE,0.999138116836548
2081,It's excellent 👌 app,General Feedback,CBE Mobile Banking,5,2024-12-16,Google Play,POSITIVE,0.999842643737793
2082,User friendly & Wonderful app,User Interface & Experience,CBE Mobile Banking,5,2020-10-28,Google Play,POSITIVE,0.9998729228973388
2083,easy and fast 10q,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2023-10-09,Google Play,POSITIVE,0.993790328502655
2084,"Great App, easy to use!",User Interface & Experience,CBE Mobile Banking,5,2020-12-23,Google Play,POSITIVE,0.99973064661026
2085,Fantastic and it is upto the expectation!,General Feedback,CBE Mobile Banking,5,2022-12-05,Google Play,POSITIVE,0.9997294545173644
2086,its good and saving time,General Feedback,CBE Mobile Banking,5,2025-03-20,Google Play,POSITIVE,0.9998652935028076
2087,Why don't install,General Feedback,CBE Mobile Banking,5,2025-03-05,Google Play,NEGATIVE,0.9989054203033448
2088,Not worek recipient !!,General Feedback,CBE Mobile Banking,1,2025-01-29,Google Play,NEGATIVE,0.6950615644454956
2089,This app is better,General Feedback,CBE Mobile Banking,5,2025-02-15,Google Play,POSITIVE,0.9131496548652648
2090,I can't retrieve statements from the mobile app,General Feedback,CBE Mobile Banking,1,2022-07-03,Google Play,NEGATIVE,0.999588906764984
2091,I am unable to open or use the application,General Feedback,CBE Mobile Banking,2,2024-11-08,Google Play,NEGATIVE,0.9997318387031556
2092,Can't see transaction detail on android 5.0,Transaction Performance,CBE Mobile Banking,3,2022-07-07,Google Play,NEGATIVE,0.9814317226409912
2093,The app very nice but it stuck by now. What is the reason?,General Feedback,CBE Mobile Banking,5,2024-10-04,Google Play,NEGATIVE,0.9980801343917848
2094,It's a very nice and friendly application,General Feedback,CBE Mobile Banking,5,2020-07-30,Google Play,POSITIVE,0.9998714923858644
2095,Great problem solver application. Thank you.,General Feedback,CBE Mobile Banking,5,2020-08-06,Google Play,POSITIVE,0.999853491783142
2096,One of the fastest app ever used.,General Feedback,CBE Mobile Banking,5,2024-10-06,Google Play,POSITIVE,0.9989832043647766
2097,Immaculately designed for the target group.,General Feedback,CBE Mobile Banking,4,2022-04-17,Google Play,POSITIVE,0.9995649456977844
2098,Unable to update,User Interface & Experience,CBE Mobile Banking,2,2023-08-20,Google Play,NEGATIVE,0.9995263814926147
2099,have no option for transaction export,"Feature Requests, Transaction Performance",CBE Mobile Banking,1,2024-05-01,Google Play,NEGATIVE,0.998234748840332
2100,Good so far. Much better than other bank apps.,General Feedback,CBE Mobile Banking,5,2022-09-09,Google Play,POSITIVE,0.999818742275238
2101,I wish the app informs who transferred money when it sends deposits credited to my account as Dashen Bank does.,Account Access Issues,CBE Mobile Banking,4,2023-03-03,Google Play,NEGATIVE,0.9989416003227234
2102,I am X employee after retirement I use the bank's digital service. What I experienced on employees assigned their knowledge to handle responsible tasks but thinking not knowing what will underestimate their post but they pretend to take risk where they will fail to handle and reveal inefficient operation. Anyhow the fact to learn modern technology effecting need to dare risks with strict follow system developed with good performance and personality.,General Feedback,CBE Mobile Banking,5,2024-02-11,Google Play,POSITIVE,0.7420657873153687
2103,Its really good app i have ever have in ethiopia,General Feedback,CBE Mobile Banking,5,2021-04-27,Google Play,POSITIVE,0.9998196959495544
2104,It doesn't show your bank information anymore.,General Feedback,CBE Mobile Banking,2,2023-09-08,Google Play,NEGATIVE,0.999309539794922
2105,Very much improved from the previous one. I really love it,General Feedback,CBE Mobile Banking,4,2020-08-26,Google Play,POSITIVE,0.9998779296875
2106,it is not working well,General Feedback,CBE Mobile Banking,1,2023-12-10,Google Play,NEGATIVE,0.9997767806053162
2107,Easy and interesting app,User Interface & Experience,CBE Mobile Banking,5,2023-01-13,Google Play,POSITIVE,0.9998053908348083
